id,text,author_id,created_at,geo
10863694283,The Ukrainian Bride Guide.: Help Lonely Men Find Love In Ukraine And Russia. Great Complementary Product For Ex.. http://bit.ly/dygVwg,112131918,2010-03-22 08:59:03+00:00,
10863086777,"Would be strange of him to say he loves Russia more RT @Rogozin: The minister ... also said: ""I love Russia, but I love Ukraine more"".",82338768,2010-03-22 08:32:22+00:00,
10862873360,@Rogozin #Russia should go to the European Court of Human Rights and sue Hryshchenko for saying he loves #Ukraine more than Russia:),31080136,2010-03-22 08:23:03+00:00,
10862679434,"The minister of ""too big and serious Ukraine"" also said: ""I love Russia, but I love Ukraine more"". http://bit.ly/dug59C",37164285,2010-03-22 08:14:39+00:00,
10862036557,"good morning to everyone in Ukraine,Russia... and have  really cute start of new WEEK! GOD blessing all of us a lot)",36010285,2010-03-22 07:46:41+00:00,
10861998019,phone calls translation from English to Russia Ukraine- www.callyourgirl.com,55673206,2010-03-22 07:45:03+00:00,
10861861862,"Russia will help Ukraine to ensure technical maintenance of the Zaporozhye submarine, the only one Ukraine has, Russian Navy official said.",41982584,2010-03-22 07:39:06+00:00,
10861573268,Russian and Ukrainian lessons by native Ukraine and Russia speaker- more www.callyourgirl.com,55673206,2010-03-22 07:27:02+00:00,
10861509896,#spon Amazing value in flights from London to Russia & Ukraine.... love the great value ;) http://j.mp/aax0Qq,22647720,2010-03-22 07:24:19+00:00,
10861360625,interpreting by professional translator from English to Ukraine/Russia- more www.callyourgirl.com,55673206,2010-03-22 07:18:02+00:00,
10860022406,personal translator will translate phone calls to Ukraine or Russia -www.callyourgirl.com,55673206,2010-03-22 06:24:02+00:00,
10859543086,"Jcis women – hot, sexy, single women from Russia and Ukraine ...: Dating with single girls in Odessa, Ukraine: Whi... http://bit.ly/aVFNcW",90851818,2010-03-22 06:05:47+00:00,
10859541525,"Jcis women – hot, sexy, single women from Russia and Ukraine ...: Dating with single girls in Odessa, Ukraine: Whi... http://bit.ly/aVFNcW",87544775,2010-03-22 06:05:43+00:00,
10859522177,I will interpret your ideas/thoughts over the phone to your lady in Ukraine/Russia- callyourgirl.com,55673206,2010-03-22 06:05:02+00:00,
10859294610,I will translate your ideas and thoughts over the phone to your lady in Ukraine/Russia- www.callyourgirl.com,55673206,2010-03-22 05:57:02+00:00,
10859050144,I will help you to obtain a fiancé visa for your lady from Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-22 05:48:02+00:00,
10858795829,I will interpret not only your words but your thoughts over the phone to Russia or Ukraine- www.callyourgirl.com,55673206,2010-03-22 05:39:02+00:00,
10858527771,I will interpret your thoughts over the phone to your lady from Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-22 05:30:02+00:00,
10857980106,I will translate your thoughts while calling to your lady in Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-22 05:12:02+00:00,
10856373693,I can assist you in obtaining a fiancé visa for your lady from Ukraine or Russia- callyourgirl.com,55673206,2010-03-22 04:25:02+00:00,
10856039686,"Russia/Ukraine lessons by Ukrainian speaker over skype, experienced- callyourgirl.com",55673206,2010-03-22 04:16:02+00:00,
10855307187,translating your thoughts to your lady over the phone to Russia or Ukraine- callyourgirl.com,55673206,2010-03-22 03:58:03+00:00,
10854892463,Interpreting your thoughts to your lady over the phone to Russia or Ukraine- callyourgirl.com,55673206,2010-03-22 03:48:03+00:00,
10854113661,I interpret your thoughts to your lady in Russia or Ukraine- more-callyourgirl.com,55673206,2010-03-22 03:30:06+00:00,
10847115711,phone calls translation from English to Russia Ukraine- www.callyourgirl.com,55673206,2010-03-22 00:58:03+00:00,
10846364267,Russian and Ukrainian lessons by native Ukraine and Russia speaker- more www.callyourgirl.com,55673206,2010-03-22 00:40:04+00:00,
10845984061,interpreting by professional translator from English to Ukraine/Russia- more www.callyourgirl.com,55673206,2010-03-22 00:31:03+00:00,
10844994890,Sexy brides ...  http://evesdream.com/wedding-planning/sexy-bride-from-russia-and-ukraine/,110199683,2010-03-22 00:07:05+00:00,
10843798206,personal translator will translate phone calls to Ukraine or Russia -www.callyourgirl.com,55673206,2010-03-21 23:38:03+00:00,
10843748611,"Continuing...Historian Alan Bullock wrote that in Russia and Ukraine in 1933, “hordes of the starving wandered across the countryside . . .",107570064,2010-03-21 23:36:48+00:00,
10843033046,I will interpret your ideas/thoughts over the phone to your lady in Ukraine/Russia- callyourgirl.com,55673206,2010-03-21 23:19:02+00:00,
10842682213,I will translate your ideas and thoughts over the phone to your lady in Ukraine/Russia- www.callyourgirl.com,55673206,2010-03-21 23:10:04+00:00,
10842375705,I will help you to obtain a fiancé visa for your lady from Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-21 23:02:03+00:00,
10842020603,I will interpret not only your words but your thoughts over the phone to Russia or Ukraine- www.callyourgirl.com,55673206,2010-03-21 22:53:03+00:00,
10841683089,I will interpret your thoughts over the phone to your lady from Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-21 22:44:03+00:00,
10841016761,I will translate your thoughts while calling to your lady in Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-21 22:26:07+00:00,
10839307702,I can assist you in obtaining a fiancé visa for your lady from Ukraine or Russia- callyourgirl.com,55673206,2010-03-21 21:40:02+00:00,
10838971913,"Russia/Ukraine lessons by Ukrainian speaker over skype, experienced- callyourgirl.com",55673206,2010-03-21 21:31:04+00:00,
10838531156,Ukraine's leading English-language newspaper since 1995 (KYIV Post): Ukraine is hoping that Russia will use the na... http://bit.ly/drPk2n,22980874,2010-03-21 21:19:20+00:00,
10838294427,translating your thoughts to your lady over the phone to Russia or Ukraine- callyourgirl.com,55673206,2010-03-21 21:13:02+00:00,
10837957684,Interpreting your thoughts to your lady over the phone to Russia or Ukraine- callyourgirl.com,55673206,2010-03-21 21:04:02+00:00,
10837269134,I interpret your thoughts to your lady in Russia or Ukraine- more-callyourgirl.com,55673206,2010-03-21 20:46:03+00:00,
10836053880,@muse when your going to Russia and Ukraine??  seriously!,20161014,2010-03-21 20:13:06+00:00,
10832740608,Do you think Canada would take him? Russia? Ukraine?,124783936,2010-03-21 18:43:59+00:00,
10832207568,Russia and Ukraine        ... http://fidpu.tk,40010948,2010-03-21 18:29:55+00:00,
10831568250,phone calls translation from English to Russia Ukraine- www.callyourgirl.com,55673206,2010-03-21 18:13:04+00:00,
10830916744,Russian and Ukrainian lessons by native Ukraine and Russia speaker- more www.callyourgirl.com,55673206,2010-03-21 17:56:02+00:00,
10830579229,interpreting by professional translator from English to Ukraine/Russia- more www.callyourgirl.com,55673206,2010-03-21 17:47:02+00:00,
10828394615,personal translator will translate phone calls to Ukraine or Russia -www.callyourgirl.com,55673206,2010-03-21 16:51:04+00:00,
10827876020,RT @TM_rugby English Russia » Village in Ukraine http://is.gd/aOEqu,27808270,2010-03-21 16:37:50+00:00,
10827725290,I will interpret your ideas/thoughts over the phone to your lady in Ukraine/Russia- callyourgirl.com,55673206,2010-03-21 16:34:02+00:00,
10827364972,I will translate your ideas and thoughts over the phone to your lady in Ukraine/Russia- www.callyourgirl.com,55673206,2010-03-21 16:25:06+00:00,
10827079544,YES!!!! RT @xechelonx: +Georgia huh ? =/  RT @vikkks   @Lensey1 Russia+Ukraine=great neighbors! and not only #becauseofmars :D,97415093,2010-03-21 16:17:59+00:00,
10827000818,I will help you to obtain a fiancé visa for your lady from Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-21 16:16:02+00:00,
10826929455,@Lensey1 Russia+Ukraine=great neighbors! and not only #becauseofmars :D,97415093,2010-03-21 16:14:17+00:00,
10826599304,I will interpret not only your words but your thoughts over the phone to Russia or Ukraine- www.callyourgirl.com,55673206,2010-03-21 16:06:04+00:00,
10826224031,I will interpret your thoughts over the phone to your lady from Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-21 15:57:04+00:00,
10825487049,I will translate your thoughts while calling to your lady in Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-21 15:39:04+00:00,
10823652051,I can assist you in obtaining a fiancé visa for your lady from Ukraine or Russia- callyourgirl.com,55673206,2010-03-21 14:55:02+00:00,
10823253056,"Russia/Ukraine lessons by Ukrainian speaker over skype, experienced- callyourgirl.com",55673206,2010-03-21 14:45:03+00:00,
10822542198,translating your thoughts to your lady over the phone to Russia or Ukraine- callyourgirl.com,55673206,2010-03-21 14:27:03+00:00,
10822197792,Interpreting your thoughts to your lady over the phone to Russia or Ukraine- callyourgirl.com,55673206,2010-03-21 14:18:03+00:00,
10821529399,I interpret your thoughts to your lady in Russia or Ukraine- more-callyourgirl.com,55673206,2010-03-21 14:00:04+00:00,
10817922479,Russia and Ukraine: Moscow chief firefighter dies in business ... http://bit.ly/a7pn8W,31447273,2010-03-21 12:02:50+00:00,
10817922249,Russia and Ukraine: Moscow chief firefighter dies in business ...: Moscow chief firefighter dies in business cente... http://bit.ly/aaZv8K,70575516,2010-03-21 12:02:50+00:00,
10817842464,: Russia to help Ukraine maintain sole submarine http://newz4all.com/?p=79061,89532935,2010-03-21 12:00:06+00:00,
10817830034,Ukraine's leading English-language newspaper since 1995 (KYIV Post): Moscow - Russia will help Ukraine to ensure t... http://bit.ly/dr10t8,22980874,2010-03-21 11:59:41+00:00,
10817074128,phone calls translation from English to Russia Ukraine- www.callyourgirl.com,55673206,2010-03-21 11:29:02+00:00,
10816591818,Russian and Ukrainian lessons by native Ukraine and Russia speaker- more www.callyourgirl.com,55673206,2010-03-21 11:09:03+00:00,
10816583553,"Re: Driving in Russia, Ukraine, Belarus and the Baltic's. http://bit.ly/cNe2cf",70094279,2010-03-21 11:08:42+00:00,
10816582448,"Re: Driving in Russia, Ukraine, Belarus and the Baltic's. http://bit.ly/9XkaPu",70094279,2010-03-21 11:08:39+00:00,
10816364560,interpreting by professional translator from English to Ukraine/Russia- more www.callyourgirl.com,55673206,2010-03-21 11:00:03+00:00,
10815210943,personal translator will translate phone calls to Ukraine or Russia -www.callyourgirl.com,55673206,2010-03-21 10:07:03+00:00,
10814901112,"RT @satriology: Vietnam is no.1 in software piracy at 95%, followed by China at 92%, and Indonesia, Russia and the Ukraine, all at 89%.",77161796,2010-03-21 09:53:48+00:00,
10814795674,I will interpret your ideas/thoughts over the phone to your lady in Ukraine/Russia- callyourgirl.com,55673206,2010-03-21 09:49:02+00:00,
10814755638,"Vietnam is no.1 in software piracy at 95%, followed by China at 92%, and Indonesia, Russia and the Ukraine, all at 89%.",55287134,2010-03-21 09:47:12+00:00,
10814594833,I will translate your ideas and thoughts over the phone to your lady in Ukraine/Russia- www.callyourgirl.com,55673206,2010-03-21 09:40:02+00:00,
10814406976,I will help you to obtain a fiancé visa for your lady from Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-21 09:31:02+00:00,
10814219655,I will interpret not only your words but your thoughts over the phone to Russia or Ukraine- www.callyourgirl.com,55673206,2010-03-21 09:22:02+00:00,
10814029734,I will interpret your thoughts over the phone to your lady from Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-21 09:13:02+00:00,
10813634545,I will translate your thoughts while calling to your lady in Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-21 08:55:02+00:00,
10813411933,Russia and Ukraine could agree on the extension of the Black Sea Fleet's presence in the Crimea while Yanukovich serves his first term.,41982584,2010-03-21 08:44:56+00:00,
10812617864,I can assist you in obtaining a fiancé visa for your lady from Ukraine or Russia- callyourgirl.com,55673206,2010-03-21 08:10:02+00:00,
10812404414,"Russia/Ukraine lessons by Ukrainian speaker over skype, experienced- callyourgirl.com",55673206,2010-03-21 08:01:03+00:00,
10812006743,translating your thoughts to your lady over the phone to Russia or Ukraine- callyourgirl.com,55673206,2010-03-21 07:44:02+00:00,
10811793225,Interpreting your thoughts to your lady over the phone to Russia or Ukraine- callyourgirl.com,55673206,2010-03-21 07:35:03+00:00,
10811343885,I interpret your thoughts to your lady in Russia or Ukraine- more-callyourgirl.com,55673206,2010-03-21 07:17:02+00:00,
10807085797,[Industry New] - Russia & Ukraine: Postal Operators Struggle to Reach Russia: http://ow.ly/1oXME #directmarketing #directmail,20071229,2010-03-21 04:52:32+00:00,
10806752703,phone calls translation from English to Russia Ukraine- www.callyourgirl.com,55673206,2010-03-21 04:43:03+00:00,
10806123524,Russian and Ukrainian lessons by native Ukraine and Russia speaker- more www.callyourgirl.com,55673206,2010-03-21 04:26:02+00:00,
10805793000,interpreting by professional translator from English to Ukraine/Russia- more www.callyourgirl.com,55673206,2010-03-21 04:17:03+00:00,
10804209667,USA  Russia  Germany  UK  Japan France Canada & Ukraine are most guilty of Cumulative #CO2 emissions 1850-2010 http://bit.ly/PerCapEmis  Ѿ,58145288,2010-03-21 03:35:47+00:00,
10803757398,personal translator will translate phone calls to Ukraine or Russia -www.callyourgirl.com,55673206,2010-03-21 03:24:01+00:00,
10803020563,I will interpret your ideas/thoughts over the phone to your lady in Ukraine/Russia- callyourgirl.com,55673206,2010-03-21 03:05:03+00:00,
10802912009,English Russia » Village in Ukraine: http://bit.ly/alj9G7 via @addthis,47154854,2010-03-21 03:02:20+00:00,
10802658712,I will translate your ideas and thoughts over the phone to your lady in Ukraine/Russia- www.callyourgirl.com,55673206,2010-03-21 02:56:01+00:00,
10802310063,I will help you to obtain a fiancé visa for your lady from Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-21 02:47:02+00:00,
10801960461,I will interpret not only your words but your thoughts over the phone to Russia or Ukraine- www.callyourgirl.com,55673206,2010-03-21 02:38:02+00:00,
10801604795,I will interpret your thoughts over the phone to your lady from Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-21 02:29:02+00:00,
10800864051,I will translate your thoughts while calling to your lady in Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-21 02:10:03+00:00,
10798869302,I can assist you in obtaining a fiancé visa for your lady from Ukraine or Russia- callyourgirl.com,55673206,2010-03-21 01:18:03+00:00,
10797871867,translating your thoughts to your lady over the phone to Russia or Ukraine- callyourgirl.com,55673206,2010-03-21 00:51:02+00:00,
10797512747,Interpreting your thoughts to your lady over the phone to Russia or Ukraine- callyourgirl.com,55673206,2010-03-21 00:41:02+00:00,
10796889490,I interpret your thoughts to your lady in Russia or Ukraine- more-callyourgirl.com,55673206,2010-03-21 00:24:02+00:00,
10792286371,The Ukrainian Bride Guide.: Help Lonely Men Find Love In Ukraine And Russia. Great Complementary Product For Ex.. http://bit.ly/9fMexi,120692827,2010-03-20 22:16:46+00:00,
10792223098,Russia and Ukraine could agree on extension of the Black Sea Fleet's presence in the Crimea while Viktor Yanukovich serves his first term/,41982584,2010-03-20 22:14:56+00:00,
10791751032,Ukraine's new leadership. RT @christianayme: Ukraine: Kiev seeks Russia - EU consortium for gas pipelines http://bit.ly/aa0hdv,83561922,2010-03-20 22:01:07+00:00,
10791564642,The Ukrainian Bride Guide.: Help Lonely Men Find Love In Ukraine And Russia. Great Complementary Product For Ex.. http://bit.ly/bfxJQD,112131918,2010-03-20 21:55:39+00:00,
10791445974,phone calls translation from English to Russia Ukraine- www.callyourgirl.com,55673206,2010-03-20 21:52:02+00:00,
10790856266,Russian and Ukrainian lessons by native Ukraine and Russia speaker- more www.callyourgirl.com,55673206,2010-03-20 21:34:02+00:00,
10790524177,interpreting by professional translator from English to Ukraine/Russia- more www.callyourgirl.com,55673206,2010-03-20 21:24:03+00:00,
10789313644,"Ukraine, Russia to construct transport bridge.   http://bit.ly/cYJDYi",33692354,2010-03-20 20:47:49+00:00,
10788716620,personal translator will translate phone calls to Ukraine or Russia -www.callyourgirl.com,55673206,2010-03-20 20:30:03+00:00,
10788104229,I will interpret your ideas/thoughts over the phone to your lady in Ukraine/Russia- callyourgirl.com,55673206,2010-03-20 20:12:04+00:00,
10787826104,I will translate your ideas and thoughts over the phone to your lady in Ukraine/Russia- www.callyourgirl.com,55673206,2010-03-20 20:04:02+00:00,
10787507673,I will help you to obtain a fiancé visa for your lady from Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-20 19:55:02+00:00,
10787196364,I will interpret not only your words but your thoughts over the phone to Russia or Ukraine- www.callyourgirl.com,55673206,2010-03-20 19:46:03+00:00,
10786856137,"Russia 10, Germany 10, Canada 7, Ukraine 4, Slovakia 4 RT @tmiller19: @hosea24hours No parapwning the podium? what's the gold count?",18705826,2010-03-20 19:36:20+00:00,
10786810349,I will interpret your thoughts over the phone to your lady from Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-20 19:35:03+00:00,
10786515607,"Second last day of #Paralympics competition. Medals count - Russia 29, Germany 21, Ukraine 16, Canada 14, USA 9",18705826,2010-03-20 19:26:52+00:00,
10786157874,I will translate your thoughts while calling to your lady in Ukraine or Russia- www.callyourgirl.com,55673206,2010-03-20 19:17:04+00:00,
10785770787,Ukraine to Send Officials for Gas Talks: http://bit.ly/aVd6N1 via @addthis #Ukraine #Russia #GasTalks,86489144,2010-03-20 19:06:31+00:00,
10784533612,I can assist you in obtaining a fiancé visa for your lady from Ukraine or Russia- callyourgirl.com,55673206,2010-03-20 18:33:03+00:00,
10784505265,Medvedev to Visit Ukraine in May: http://bit.ly/9ey44O via @addthis Russia #Ukraine #President #Visit,86489144,2010-03-20 18:32:16+00:00,
10784367411,"The world cup trophy tour continues, today was Russia and Ukraine, Slovakia, Slovenia and more are following...",124547496,2010-03-20 18:28:38+00:00,
10784196485,"Russia/Ukraine lessons by Ukrainian speaker over skype, experienced- callyourgirl.com",55673206,2010-03-20 18:24:02+00:00,
10783562136,translating your thoughts to your lady over the phone to Russia or Ukraine- callyourgirl.com,55673206,2010-03-20 18:07:02+00:00,
10783174452,Interpreting your thoughts to your lady over the phone to Russia or Ukraine- callyourgirl.com,55673206,2010-03-20 17:57:04+00:00,
10782967395,@ViraVdovenko yeah! xD @JBfutureboy are you happy? Ukraine and Russia love you!!!! :)),28961128,2010-03-20 17:51:40+00:00,
10782513566,I interpret your thoughts to your lady in Russia or Ukraine- more-callyourgirl.com,55673206,2010-03-20 17:40:03+00:00,
10779074411,Ukraine’s presidential election http://digg.com/u1RCfs #digg #digguser #eurasia #russia #USA  [RT],58917470,2010-03-20 16:15:43+00:00,
10778779050,Ukraine’s presidential election http://digg.com/u1RCfs #digg #digguser #eurasia #russia #USA,105802900,2010-03-20 16:08:48+00:00,
